Time (min),Temp output (°C),Temp input (°C)
6.7799999999999,42.33953988741575,42.473
6.7899999999999,42.340196086135926,42.473
6.7999999999998995,42.340849058448214,42.473
6.809999999999899,42.34149882021626,42.473
6.819999999999899,42.34214538722572,42.473
6.829999999999899,42.34278877518463,42.473
6.839999999999899,42.3434289997238,42.473
6.849999999999898,42.34406607639717,42.473
6.859999999999898,42.344700020682225,42.473
6.869999999999898,42.345330847980335,42.473
6.879999999999898,42.34595857361715,42.473
6.8899999999998975,42.346583212842965,42.473
6.899999999999897,42.347204780833096,42.473
6.909999999999897,42.34782329268823,42.473
6.919999999999897,42.348438763434835,42.473
6.929999999999897,42.34905120802547,42.473
6.9399999999998965,42.349660641339185,42.473
6.949999999999896,42.35026707818187,42.473
6.959999999999896,42.35087053328663,42.473
6.969999999999896,42.35147102131411,42.473
6.979999999999896,42.352068556852885,42.473
6.989999999999895,42.352663154419794,42.473
6.999999999999895,42.35325482846031,42.473
7.009999999999895,42.35384359334886,42.473
7.019999999999895,42.354429463389216,42.473
7.0299999999998946,42.355012452814805,42.473
7.039999999999894,42.35559257578908,42.473
7.049999999999894,42.356169846405855,42.473
7.059999999999894,42.356744278689646,42.473
7.069999999999894,42.357315886596005,42.473
7.0799999999998935,42.35788468401188,42.473
7.089999999999893,42.35845068475593,42.473
7.099999999999893,42.35901390257888,42.473
7.109999999999893,42.359574351163836,42.473
7.119999999999893,42.36013204412663,42.473
7.129999999999892,42.360686995016145,42.473
7.139999999999892,42.36123921731465,42.473
7.149999999999892,42.361788724438114,42.473
7.159999999999892,42.36233552973656,42.473
7.169999999999892,42.36287964649437,42.473
7.179999999999891,42.36342108793059,42.473
7.189999999999891,42.363959867199284,42.473
7.199999999999891,42.364495997389845,42.473
7.209999999999891,42.365029491527295,42.473
7.2199999999998905,42.365560362572616,42.473
7.22999999999989,42.366088623423074,42.473
7.23999999999989,42.366614286912515,42.473
7.24999999999989,42.36713736581168,42.473
7.25999999999989,42.367657872828524,42.473
7.269999999999889,42.36817582060851,42.473
7.279999999999889,42.36869122173495,42.473
7.289999999999889,42.369204088729255,42.473
7.299999999999889,42.36971443405129,42.473
7.309999999999889,42.370222270099646,42.473
7.319999999999888,42.37072760921196,42.473
7.329999999999888,42.37123046366521,42.473
7.339999999999888,42.37173084567601,42.473
7.349999999999888,42.37222876740089,42.473
7.3599999999998875,42.37272424093663,42.473
7.369999999999887,42.37321727832052,42.473
7.379999999999887,42.373707891530664,42.473
7.389999999999887,42.37419609248629,42.473
7.399999999999887,42.37468189304799,42.473
7.4099999999998865,42.37516530501808,42.473
7.419999999999886,42.375646340140804,42.473
7.429999999999886,42.37612501010269,42.473
7.439999999999886,42.3766013265328,42.473
7.449999999999886,42.37707530100301,42.473
7.459999999999885,42.3775469450283,42.473
7.469999999999885,42.37801627006704,42.473
7.479999999999885,42.37848328752127,42.473
7.489999999999885,42.37894800873694,42.473
7.4999999999998845,42.37941044500424,42.473
7.509999999999884,42.379870607557834,42.473
7.519999999999884,42.38032850757716,42.473
7.529999999999884,42.38078415618668,42.473
7.539999999999884,42.38123756445615,42.473
7.5499999999998835,42.381688743400915,42.473
7.559999999999883,42.38213770398215,42.473
7.569999999999883,42.38258445710715,42.473
7.579999999999883,42.38302901362955,42.473
7.589999999999883,42.38347138434966,42.473
7.599999999999882,42.383911580014654,42.473
7.609999999999882,42.384349611318875,42.473
7.619999999999882,42.38478548890409,42.473
7.629999999999882,42.38521922335974,42.473
7.6399999999998816,42.38565082522319,42.473
7.649999999999881,42.38608030498,42.473
7.659999999999881,42.38650767306418,42.473
7.669999999999881,42.38693293985844,42.473
7.679999999999881,42.38735611569443,42.473
