Time(sec)	Level	Setpoint	%Valve Output	Temp.	Setpoint	%Power to Heater
2509.90	 18.13	  5.00	 54.00	 34.67	 30.00	100.00
2510.00	 18.14	  5.00	 54.00	 34.66	 30.00	100.00
2510.10	 18.14	  5.00	 54.00	 34.66	 30.00	100.00
2510.20	 18.14	  5.00	 54.00	 34.66	 30.00	100.00
2510.30	 18.15	  5.00	 54.00	 34.67	 30.00	100.00
2510.40	 18.15	  5.00	 54.00	 34.69	 30.00	100.00
2510.50	 18.14	  5.00	 54.00	 34.69	 30.00	100.00
2510.60	 18.14	  5.00	 54.00	 34.70	 30.00	100.00
2510.70	 18.14	  5.00	 54.00	 34.71	 30.00	100.00
2510.80	 18.13	  5.00	 54.00	 34.70	 30.00	100.00
2510.90	 18.13	  5.00	 54.00	 34.72	 30.00	100.00
2511.00	 18.13	  5.00	 54.00	 34.71	 30.00	100.00
2511.10	 18.13	  5.00	 54.00	 34.70	 30.00	100.00
2511.20	 18.13	  5.00	 54.00	 34.71	 30.00	100.00
2511.30	 18.13	  5.00	 54.00	 34.68	 30.00	100.00
2511.40	 18.13	  5.00	 54.00	 34.68	 30.00	100.00
2511.50	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2511.60	 18.12	  5.00	 54.00	 34.68	 30.00	100.00
2511.70	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2511.80	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2511.90	 18.12	  5.00	 54.00	 34.70	 30.00	100.00
2512.00	 18.12	  5.00	 54.00	 34.70	 30.00	100.00
2512.10	 18.12	  5.00	 54.00	 34.70	 30.00	100.00
2512.20	 18.12	  5.00	 54.00	 34.70	 30.00	100.00
2512.30	 18.12	  5.00	 54.00	 34.68	 30.00	100.00
2512.40	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2512.50	 18.12	  5.00	 54.00	 34.65	 30.00	100.00
2512.60	 18.12	  5.00	 54.00	 34.65	 30.00	100.00
2512.70	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2512.80	 18.12	  5.00	 54.00	 34.60	 30.00	100.00
2512.90	 18.12	  5.00	 54.00	 34.61	 30.00	100.00
2513.00	 18.12	  5.00	 54.00	 34.61	 30.00	100.00
2513.10	 18.12	  5.00	 54.00	 34.62	 30.00	100.00
2513.20	 18.12	  5.00	 54.00	 34.60	 30.00	100.00
2513.30	 18.12	  5.00	 54.00	 34.60	 30.00	100.00
2513.40	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2513.50	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2513.60	 18.12	  5.00	 54.00	 34.66	 30.00	100.00
2513.70	 18.12	  5.00	 54.00	 34.66	 30.00	100.00
2513.80	 18.12	  5.00	 54.00	 34.65	 30.00	100.00
2513.90	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2514.00	 18.12	  5.00	 54.00	 34.65	 30.00	100.00
2514.10	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2514.20	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2514.30	 18.12	  5.00	 54.00	 34.65	 30.00	100.00
2514.40	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2514.50	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2514.60	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2514.70	 18.12	  5.00	 54.00	 34.68	 30.00	100.00
2514.80	 18.12	  5.00	 54.00	 34.71	 30.00	100.00
2514.90	 18.12	  5.00	 54.00	 34.68	 30.00	100.00
2515.00	 18.12	  5.00	 54.00	 34.68	 30.00	100.00
2515.10	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2515.20	 18.12	  5.00	 54.00	 34.66	 30.00	100.00
2515.30	 18.12	  5.00	 54.00	 34.67	 30.00	100.00
2515.40	 18.12	  5.00	 54.00	 34.65	 30.00	100.00
2515.50	 18.12	  5.00	 54.00	 34.64	 30.00	100.00
2515.60	 18.12	  5.00	 54.00	 34.63	 30.00	100.00
2515.70	 18.11	  5.00	 54.00	 34.64	 30.00	100.00
2515.80	 18.11	  5.00	 54.00	 34.63	 30.00	100.00
2515.90	 18.11	  5.00	 54.00	 34.65	 30.00	100.00
2516.00	 18.11	  5.00	 54.00	 34.66	 30.00	100.00
2516.10	 18.11	  5.00	 54.00	 34.62	 30.00	100.00
2516.20	 18.11	  5.00	 54.00	 34.62	 30.00	100.00
2516.30	 18.11	  5.00	 54.00	 34.62	 30.00	100.00
2516.40	 18.11	  5.00	 54.00	 34.61	 30.00	100.00
2516.50	 18.11	  5.00	 54.00	 34.60	 30.00	100.00
2516.60	 18.11	  5.00	 54.00	 34.60	 30.00	100.00
2516.70	 18.11	  5.00	 54.00	 34.60	 30.00	100.00
2516.80	 18.11	  5.00	 54.00	 34.60	 30.00	100.00
2516.90	 18.10	  5.00	 54.00	 34.63	 30.00	100.00
2517.00	 18.10	  5.00	 54.00	 34.63	 30.00	100.00
2517.10	 18.10	  5.00	 54.00	 34.65	 30.00	100.00
2517.20	 18.10	  5.00	 54.00	 34.66	 30.00	100.00
2517.30	 18.10	  5.00	 54.00	 34.65	 30.00	100.00
2517.40	 18.09	  5.00	 54.00	 34.65	 30.00	100.00
2517.50	 18.09	  5.00	 54.00	 34.65	 30.00	100.00
2517.60	 18.09	  5.00	 54.00	 34.64	 30.00	100.00
2517.70	 18.08	  5.00	 54.00	 34.64	 30.00	100.00
2517.80	 18.08	  5.00	 54.00	 34.64	 30.00	100.00
2517.90	 18.07	  5.00	 54.00	 34.63	 30.00	100.00
2518.00	 18.06	  5.00	 54.00	 34.63	 30.00	100.00
2518.10	 18.05	  5.00	 54.00	 34.68	 30.00	100.00
2518.20	 18.04	  5.00	 54.00	 34.68	 30.00	100.00
2518.30	 18.03	  5.00	 54.00	 34.68	 30.00	100.00
2518.40	 18.01	  5.00	 54.00	 34.73	 30.00	100.00
2518.50	 17.99	  5.00	 54.00	 34.72	 30.00	100.00
2518.60	 17.97	  5.00	 54.00	 34.71	 30.00	100.00
2518.70	 17.96	  5.00	 54.00	 34.72	 30.00	100.00
2518.80	 17.94	  5.00	 54.00	 34.72	 30.00	100.00
2518.90	 17.93	  5.00	 54.00	 34.72	 30.00	100.00
2519.00	 17.91	  5.00	 54.00	 34.70	 30.00	100.00
2519.10	 17.90	  5.00	 54.00	 34.70	 30.00	100.00
2519.20	 17.90	  5.00	 54.00	 34.69	 30.00	100.00
2519.30	 17.89	  5.00	 54.00	 34.70	 30.00	100.00
2519.40	 17.88	  5.00	 54.00	 34.69	 30.00	100.00
2519.50	 17.88	  5.00	 54.00	 34.69	 30.00	100.00
2519.60	 17.87	  5.00	 54.00	 34.75	 30.00	100.00
2519.70	 17.86	  5.00	 54.00	 34.76	 30.00	100.00
2519.80	 17.86	  5.00	 54.00	 34.76	 30.00	100.00
2519.90	 17.86	  5.00	 54.00	 34.75	 30.00	100.00
2520.00	 17.86	  5.00	 54.00	 34.77	 30.00	100.00
2520.10	 17.86	  5.00	 54.00	 34.76	 30.00	100.00
2520.20	 17.86	  5.00	 54.00	 34.76	 30.00	100.00
2520.30	 17.87	  5.00	 54.00	 34.75	 30.00	100.00
2520.40	 17.88	  5.00	 54.00	 34.72	 30.00	100.00
2520.50	 17.88	  5.00	 54.00	 34.78	 30.00	100.00
2520.60	 17.89	  5.00	 54.00	 34.79	 30.00	100.00
2520.70	 17.90	  5.00	 54.00	 34.81	 30.00	100.00
2520.80	 17.91	  5.00	 54.00	 34.81	 30.00	100.00
2520.90	 17.91	  5.00	 54.00	 34.81	 30.00	100.00
2521.00	 17.92	  5.00	 54.00	 34.83	 30.00	100.00
2521.10	 17.92	  5.00	 54.00	 34.80	 30.00	100.00
2521.20	 17.92	  5.00	 54.00	 34.81	 30.00	100.00
2521.30	 17.92	  5.00	 54.00	 34.81	 30.00	100.00
2521.40	 17.91	  5.00	 54.00	 34.82	 30.00	100.00
2521.50	 17.91	  5.00	 54.00	 34.82	 30.00	100.00
2521.60	 17.91	  5.00	 54.00	 34.78	 30.00	100.00
2521.70	 17.91	  5.00	 54.00	 34.78	 30.00	100.00
2521.80	 17.91	  5.00	 54.00	 34.78	 30.00	100.00
2521.90	 17.91	  5.00	 54.00	 34.78	 30.00	100.00
2522.00	 17.90	  5.00	 54.00	 34.75	 30.00	100.00
2522.10	 17.90	  5.00	 54.00	 34.77	 30.00	100.00
2522.20	 17.90	  5.00	 54.00	 34.80	 30.00	100.00
2522.30	 17.90	  5.00	 54.00	 34.80	 30.00	100.00
2522.40	 17.90	  5.00	 54.00	 34.82	 30.00	100.00
2522.50	 17.90	  5.00	 54.00	 34.78	 30.00	100.00
2522.60	 17.90	  5.00	 54.00	 34.78	 30.00	100.00
2522.70	 17.89	  5.00	 54.00	 34.76	 30.00	100.00
2522.80	 17.89	  5.00	 54.00	 34.75	 30.00	100.00
2522.90	 17.89	  5.00	 54.00	 34.74	 30.00	100.00
2523.00	 17.88	  5.00	 54.00	 34.73	 30.00	100.00
2523.10	 17.88	  5.00	 54.00	 34.75	 30.00	100.00
2523.20	 17.87	  5.00	 54.00	 34.75	 30.00	100.00
2523.30	 17.87	  5.00	 54.00	 34.75	 30.00	100.00
2523.40	 17.87	  5.00	 54.00	 34.75	 30.00	100.00
2523.50	 17.86	  5.00	 54.00	 34.75	 30.00	100.00
2523.60	 17.86	  5.00	 54.00	 34.74	 30.00	100.00
2523.70	 17.85	  5.00	 54.00	 34.74	 30.00	100.00
2523.80	 17.85	  5.00	 54.00	 34.73	 30.00	100.00
2523.90	 17.85	  5.00	 54.00	 34.73	 30.00	100.00
2524.00	 17.84	  5.00	 54.00	 34.73	 30.00	100.00
2524.10	 17.84	  5.00	 54.00	 34.74	 30.00	100.00
2524.20	 17.83	  5.00	 54.00	 34.70	 30.00	100.00
2524.30	 17.83	  5.00	 54.00	 34.71	 30.00	100.00
2524.40	 17.82	  5.00	 54.00	 34.67	 30.00	100.00
2524.50	 17.82	  5.00	 54.00	 34.66	 30.00	100.00
2524.60	 17.81	  5.00	 54.00	 34.65	 30.00	100.00
2524.70	 17.81	  5.00	 54.00	 34.65	 30.00	100.00
2524.80	 17.81	  5.00	 54.00	 34.65	 30.00	100.00
2524.90	 17.81	  5.00	 54.00	 34.67	 30.00	100.00
2525.00	 17.80	  5.00	 54.00	 34.68	 30.00	100.00
2525.10	 17.80	  5.00	 54.00	 34.69	 30.00	100.00
2525.20	 17.80	  5.00	 54.00	 34.68	 30.00	100.00
2525.30	 17.80	  5.00	 54.00	 34.65	 30.00	100.00
2525.40	 17.79	  5.00	 54.00	 34.65	 30.00	100.00
2525.50	 17.79	  5.00	 54.00	 34.65	 30.00	100.00
2525.60	 17.79	  5.00	 54.00	 34.65	 30.00	100.00
2525.70	 17.78	  5.00	 54.00	 34.65	 30.00	100.00
2525.80	 17.78	  5.00	 54.00	 34.65	 30.00	100.00
2525.90	 17.77	  5.00	 54.00	 34.65	 30.00	100.00
2526.00	 17.77	  5.00	 54.00	 34.65	 30.00	100.00
2526.10	 17.76	  5.00	 54.00	 34.64	 30.00	100.00
2526.20	 17.75	  5.00	 54.00	 34.64	 30.00	100.00
2526.30	 17.74	  5.00	 54.00	 34.61	 30.00	100.00
2526.40	 17.72	  5.00	 54.00	 34.62	 30.00	100.00
2526.50	 17.70	  5.00	 54.00	 34.62	 30.00	100.00
2526.60	 17.69	  5.00	 54.00	 34.62	 30.00	100.00
2526.70	 17.67	  5.00	 54.00	 34.62	 30.00	100.00
2526.80	 17.66	  5.00	 54.00	 34.63	 30.00	100.00
2526.90	 17.64	  5.00	 54.00	 34.62	 30.00	100.00
2527.00	 17.63	  5.00	 54.00	 34.61	 30.00	100.00
2527.10	 17.61	  5.00	 54.00	 34.64	 30.00	100.00
2527.20	 17.60	  5.00	 54.00	 34.64	 30.00	100.00
2527.30	 17.58	  5.00	 54.00	 34.66	 30.00	100.00
2527.40	 17.57	  5.00	 54.00	 34.67	 30.00	100.00
2527.50	 17.55	  5.00	 54.00	 34.66	 30.00	100.00
2527.60	 17.54	  5.00	 54.00	 34.67	 30.00	100.00
2527.70	 17.53	  5.00	 54.00	 34.67	 30.00	100.00
2527.80	 17.51	  5.00	 54.00	 34.67	 30.00	100.00
2527.90	 17.50	  5.00	 54.00	 34.65	 30.00	100.00
2528.00	 17.49	  5.00	 54.00	 34.65	 30.00	100.00
2528.10	 17.49	  5.00	 54.00	 34.61	 30.00	100.00
2528.20	 17.48	  5.00	 54.00	 34.61	 30.00	100.00
2528.30	 17.47	  5.00	 54.00	 34.62	 30.00	100.00
2528.40	 17.47	  5.00	 54.00	 34.62	 30.00	100.00
2528.50	 17.47	  5.00	 54.00	 34.63	 30.00	100.00
2528.60	 17.47	  5.00	 54.00	 34.65	 30.00	100.00
2528.70	 17.47	  5.00	 54.00	 34.65	 30.00	100.00
2528.80	 17.47	  5.00	 54.00	 34.65	 30.00	100.00
2528.90	 17.47	  5.00	 54.00	 34.64	 30.00	100.00
2529.00	 17.46	  5.00	 54.00	 34.66	 30.00	100.00
2529.10	 17.46	  5.00	 54.00	 34.63	 30.00	100.00
2529.20	 17.46	  5.00	 54.00	 34.64	 30.00	100.00
2529.30	 17.46	  5.00	 54.00	 34.64	 30.00	100.00
2529.40	 17.46	  5.00	 54.00	 34.62	 30.00	100.00
2529.50	 17.46	  5.00	 54.00	 34.64	 30.00	100.00
2529.60	 17.46	  5.00	 54.00	 34.65	 30.00	100.00
2529.70	 17.46	  5.00	 54.00	 34.65	 30.00	100.00
2529.80	 17.46	  5.00	 54.00	 34.65	 30.00	100.00
2529.90	 17.45	  5.00	 54.00	 34.67	 30.00	100.00
2530.00	 17.45	  5.00	 54.00	 34.67	 30.00	100.00
2530.10	 17.45	  5.00	 54.00	 34.71	 30.00	100.00
2530.20	 17.45	  5.00	 54.00	 34.71	 30.00	100.00
2530.30	 17.45	  5.00	 54.00	 34.73	 30.00	100.00
2530.40	 17.45	  5.00	 54.00	 34.74	 30.00	100.00
2530.50	 17.45	  5.00	 54.00	 34.74	 30.00	100.00
2530.60	 17.45	  5.00	 54.00	 34.72	 30.00	100.00
2530.70	 17.45	  5.00	 54.00	 34.67	 30.00	100.00
2530.80	 17.45	  5.00	 54.00	 34.69	 30.00	100.00
2530.90	 17.45	  5.00	 54.00	 34.71	 30.00	100.00
2531.00	 17.45	  5.00	 54.00	 34.69	 30.00	100.00
2531.10	 17.45	  5.00	 54.00	 34.69	 30.00	100.00
2531.20	 17.45	  5.00	 54.00	 34.68	 30.00	100.00
2531.30	 17.45	  5.00	 54.00	 34.69	 30.00	100.00
2531.40	 17.45	  5.00	 54.00	 34.69	 30.00	100.00
2531.50	 17.45	  5.00	 54.00	 34.69	 30.00	100.00
2531.60	 17.45	  5.00	 54.00	 34.67	 30.00	100.00
2531.70	 17.45	  5.00	 54.00	 34.69	 30.00	100.00
2531.80	 17.45	  5.00	 54.00	 34.70	 30.00	100.00
2531.90	 17.45	  5.00	 54.00	 34.70	 30.00	100.00
2532.00	 17.45	  5.00	 54.00	 34.71	 30.00	100.00
2532.10	 17.45	  5.00	 54.00	 34.72	 30.00	100.00
2532.20	 17.45	  5.00	 54.00	 34.73	 30.00	100.00
2532.30	 17.45	  5.00	 54.00	 34.73	 30.00	100.00
2532.40	 17.45	  5.00	 54.00	 34.71	 30.00	100.00
2532.50	 17.42	  5.00	 54.00	 34.71	 30.00	100.00
2532.60	 17.43	  5.00	 54.00	 34.71	 30.00	100.00
2532.70	 17.42	  5.00	 54.00	 34.77	 30.00	100.00
2532.80	 17.43	  5.00	 54.00	 34.76	 30.00	100.00
2532.90	 17.43	  5.00	 54.00	 34.75	 30.00	100.00
2533.00	 17.43	  5.00	 54.00	 34.77	 30.00	100.00
2533.10	 17.43	  5.00	 54.00	 34.81	 30.00	100.00
2533.20	 17.43	  5.00	 54.00	 34.81	 30.00	100.00
2533.30	 17.43	  5.00	 54.00	 34.80	 30.00	100.00
2533.40	 17.43	  5.00	 54.00	 34.80	 30.00	100.00
2533.50	 17.43	  5.00	 54.00	 34.76	 30.00	100.00
2533.60	 17.43	  5.00	 54.00	 34.78	 30.00	100.00
2533.70	 17.43	  5.00	 54.00	 34.75	 30.00	100.00
2533.80	 17.43	  5.00	 54.00	 34.76	 30.00	100.00
2533.90	 17.43	  5.00	 54.00	 34.77	 30.00	100.00
2534.00	 17.43	  5.00	 54.00	 34.76	 30.00	100.00
2534.10	 17.43	  5.00	 54.00	 34.74	 30.00	100.00
2534.20	 17.43	  5.00	 54.00	 34.74	 30.00	100.00
2534.30	 17.43	  5.00	 54.00	 34.73	 30.00	100.00
2534.40	 17.43	  5.00	 54.00	 34.73	 30.00	100.00
2534.50	 17.45	  5.00	 54.00	 34.73	 30.00	100.00
2534.60	 17.45	  5.00	 54.00	 34.74	 30.00	100.00
2534.70	 17.44	  5.00	 54.00	 34.73	 30.00	100.00
2534.80	 17.44	  5.00	 54.00	 34.72	 30.00	100.00
2534.90	 17.44	  5.00	 54.00	 34.72	 30.00	100.00
2535.00	 17.44	  5.00	 54.00	 34.71	 30.00	100.00
2535.10	 17.44	  5.00	 54.00	 34.70	 30.00	100.00
2535.20	 17.43	  5.00	 54.00	 34.70	 30.00	100.00
2535.30	 17.43	  5.00	 54.00	 34.71	 30.00	100.00
2535.40	 17.43	  5.00	 54.00	 34.69	 30.00	100.00
2535.50	 17.43	  5.00	 54.00	 34.73	 30.00	100.00
2535.60	 17.42	  5.00	 54.00	 34.73	 30.00	100.00
2535.70	 17.42	  5.00	 54.00	 34.73	 30.00	100.00
2535.80	 17.41	  5.00	 54.00	 34.73	 30.00	100.00
2535.90	 17.41	  5.00	 54.00	 34.72	 30.00	100.00
2536.00	 17.40	  5.00	 54.00	 34.72	 30.00	100.00
2536.10	 17.39	  5.00	 54.00	 34.71	 30.00	100.00
2536.20	 17.39	  5.00	 54.00	 34.71	 30.00	100.00
2536.30	 17.38	  5.00	 54.00	 34.72	 30.00	100.00
2536.40	 17.37	  5.00	 54.00	 34.72	 30.00	100.00
2536.50	 17.36	  5.00	 54.00	 34.73	 30.00	100.00
2536.60	 17.34	  5.00	 54.00	 34.74	 30.00	100.00
2536.70	 17.32	  5.00	 54.00	 34.73	 30.00	100.00
2536.80	 17.30	  5.00	 54.00	 34.73	 30.00	100.00
2536.90	 17.29	  5.00	 54.00	 34.73	 30.00	100.00
2537.00	 17.27	  5.00	 54.00	 34.72	 30.00	100.00
2537.10	 16.95	  5.00	 54.00	 34.71	 30.00	100.00
2537.20	 16.93	  5.00	 54.00	 34.72	 30.00	100.00
2537.30	 16.65	  5.00	 54.00	 34.72	 30.00	100.00
2537.40	 16.46	  5.00	 54.00	 34.71	 30.00	100.00
2537.50	 16.29	  5.00	 54.00	 34.71	 30.00	100.00
2537.60	 16.27	  5.00	 54.00	 34.70	 30.00	100.00
2537.70	 16.20	  5.00	 54.00	 34.68	 30.00	100.00
2537.80	 16.01	  5.00	 54.00	 34.67	 30.00	100.00
2537.90	 16.00	  5.00	 54.00	 34.67	 30.00	100.00
2538.00	 15.98	  5.00	 54.00	 34.68	 30.00	100.00
2538.10	 15.96	  5.00	 54.00	 34.71	 30.00	100.00
2538.20	 15.95	  5.00	 54.00	 34.69	 30.00	100.00
2538.30	 15.94	  5.00	 54.00	 34.69	 30.00	100.00
2538.40	 15.93	  5.00	 54.00	 34.70	 30.00	100.00
2538.50	 15.92	  5.00	 54.00	 34.72	 30.00	100.00
2538.60	 15.92	  5.00	 54.00	 34.68	 30.00	100.00
2538.70	 15.92	  5.00	 54.00	 34.70	 30.00	100.00
2538.80	 15.92	  5.00	 54.00	 34.73	 30.00	100.00
2538.90	 15.92	  5.00	 54.00	 34.73	 30.00	100.00
2539.00	 15.92	  5.00	 54.00	 34.73	 30.00	100.00
2539.10	 16.22	  5.00	 54.00	 34.72	 30.00	100.00
2539.20	 16.02	  5.00	 54.00	 34.70	 30.00	100.00
2539.30	 16.28	  5.00	 54.00	 34.70	 30.00	100.00
2539.40	 16.06	  5.00	 54.00	 34.74	 30.00	100.00
2539.50	 16.21	  5.00	 54.00	 34.74	 30.00	100.00
2539.60	 16.21	  5.00	 54.00	 34.75	 30.00	100.00
2539.70	 16.27	  5.00	 54.00	 34.76	 30.00	100.00
2539.80	 16.44	  5.00	 54.00	 34.76	 30.00	100.00
2539.90	 16.44	  5.00	 54.00	 34.76	 30.00	100.00
2540.00	 16.01	  5.00	 54.00	 34.78	 30.00	100.00
2540.10	 16.01	  5.00	 54.00	 34.76	 30.00	100.00
2540.20	 16.01	  5.00	 54.00	 34.79	 30.00	100.00
2540.30	 16.01	  5.00	 54.00	 34.79	 30.00	100.00
2540.40	 16.01	  5.00	 54.00	 34.78	 30.00	100.00
2540.50	 16.01	  5.00	 54.00	 34.77	 30.00	100.00
2540.60	 16.01	  5.00	 54.00	 34.78	 30.00	100.00
2540.70	 16.01	  5.00	 54.00	 34.78	 30.00	100.00
2540.80	 16.01	  5.00	 54.00	 34.75	 30.00	100.00
2540.90	 16.01	  5.00	 54.00	 34.74	 30.00	100.00
2541.00	 16.01	  5.00	 54.00	 34.76	 30.00	100.00
2541.10	 16.01	  5.00	 54.00	 34.76	 30.00	100.00
2541.20	 16.21	  5.00	 54.00	 34.80	 30.00	100.00
2541.30	 16.21	  5.00	 54.00	 34.79	 30.00	100.00
2541.40	 16.60	  5.00	 54.00	 34.77	 30.00	100.00
2541.50	 16.29	  5.00	 54.00	 34.77	 30.00	100.00
2541.60	 16.29	  5.00	 54.00	 34.75	 30.00	100.00
2541.70	 16.28	  5.00	 54.00	 34.75	 30.00	100.00
2541.80	 16.28	  5.00	 54.00	 34.75	 30.00	100.00
2541.90	 16.28	  5.00	 54.00	 34.77	 30.00	100.00
2542.00	 16.73	  5.00	 54.00	 34.74	 30.00	100.00
2542.10	 16.73	  5.00	 54.00	 34.79	 30.00	100.00
2542.20	 16.73	  5.00	 54.00	 34.78	 30.00	100.00
2542.30	 16.73	  5.00	 54.00	 34.79	 30.00	100.00
2542.40	 16.73	  5.00	 54.00	 34.81	 30.00	100.00
2542.50	 16.49	  5.00	 54.00	 34.80	 30.00	100.00
2542.60	 16.29	  5.00	 54.00	 34.80	 30.00	100.00
2542.70	 16.29	  5.00	 54.00	 34.81	 30.00	100.00
2542.80	 16.29	  5.00	 54.00	 34.80	 30.00	100.00
2542.90	 16.29	  5.00	 54.00	 34.80	 30.00	100.00
2543.00	 16.29	  5.00	 54.00	 34.77	 30.00	100.00
2543.10	 16.29	  5.00	 54.00	 34.78	 30.00	100.00
2543.20	 16.29	  5.00	 54.00	 34.76	 30.00	100.00
2543.30	 16.28	  5.00	 54.00	 34.77	 30.00	100.00
2543.40	 16.29	  5.00	 54.00	 34.77	 30.00	100.00
2543.50	 16.60	  5.00	 54.00	 34.78	 30.00	100.00
2543.60	 16.60	  5.00	 54.00	 34.79	 30.00	100.00
2543.70	 16.60	  5.00	 54.00	 34.79	 30.00	100.00
2543.80	 16.60	  5.00	 54.00	 34.79	 30.00	100.00
2543.90	 16.60	  5.00	 54.00	 34.74	 30.00	100.00
2544.00	 16.60	  5.00	 54.00	 34.74	 30.00	100.00
2544.10	 16.60	  5.00	 54.00	 34.70	 30.00	100.00
2544.20	 16.60	  5.00	 54.00	 34.70	 30.00	100.00
2544.30	 16.60	  5.00	 54.00	 34.70	 30.00	100.00
2544.40	 16.60	  5.00	 54.00	 34.68	 30.00	100.00
2544.50	 16.83	  5.00	 54.00	 34.69	 30.00	100.00
2544.60	 17.03	  5.00	 54.00	 34.68	 30.00	100.00
2544.70	 16.80	  5.00	 54.00	 34.68	 30.00	100.00
2544.80	 16.80	  5.00	 54.00	 34.69	 30.00	100.00
2544.90	 16.80	  5.00	 54.00	 34.68	 30.00	100.00
2545.00	 16.80	  5.00	 54.00	 34.68	 30.00	100.00
2545.10	 16.80	  5.00	 54.00	 34.67	 30.00	100.00
2545.20	 16.80	  5.00	 54.00	 34.67	 30.00	100.00
2545.30	 16.80	  5.00	 54.00	 34.67	 30.00	100.00
2545.40	 16.80	  5.00	 54.00	 34.66	 30.00	100.00
2545.50	 16.80	  5.00	 54.00	 34.65	 30.00	100.00
2545.60	 16.80	  5.00	 54.00	 34.65	 30.00	100.00
2545.70	 16.80	  5.00	 54.00	 34.64	 30.00	100.00
2545.80	 16.80	  5.00	 54.00	 34.64	 30.00	100.00
2545.90	 16.80	  5.00	 54.00	 34.68	 30.00	100.00
2546.00	 16.80	  5.00	 54.00	 34.68	 30.00	100.00
2546.10	 16.79	  5.00	 54.00	 34.67	 30.00	100.00
2546.20	 16.79	  5.00	 54.00	 34.67	 30.00	100.00
2546.30	 16.79	  5.00	 54.00	 34.66	 30.00	100.00
2546.40	 16.79	  5.00	 54.00	 34.64	 30.00	100.00
2546.50	 16.78	  5.00	 54.00	 34.62	 30.00	100.00
2546.60	 16.78	  5.00	 54.00	 34.62	 30.00	100.00
2546.70	 17.00	  5.00	 54.00	 34.63	 30.00	100.00
2546.80	 17.00	  5.00	 54.00	 34.61	 30.00	100.00
2546.90	 16.99	  5.00	 54.00	 34.60	 30.00	100.00
2547.00	 16.98	  5.00	 54.00	 34.57	 30.00	100.00
2547.10	 16.97	  5.00	 54.00	 34.57	 30.00	100.00
2547.20	 16.96	  5.00	 54.00	 34.56	 30.00	100.00
2547.30	 16.94	  5.00	 54.00	 34.57	 30.00	100.00
2547.40	 16.93	  5.00	 54.00	 34.57	 30.00	100.00
2547.50	 16.92	  5.00	 54.00	 34.57	 30.00	100.00
2547.60	 16.91	  5.00	 54.00	 34.58	 30.00	100.00
2547.70	 16.90	  5.00	 54.00	 34.56	 30.00	100.00
2547.80	 16.88	  5.00	 54.00	 34.56	 30.00	100.00
2547.90	 16.87	  5.00	 54.00	 34.56	 30.00	100.00
2548.00	 16.87	  5.00	 54.00	 34.56	 30.00	100.00
2548.10	 16.86	  5.00	 54.00	 34.56	 30.00	100.00
2548.20	 16.85	  5.00	 54.00	 34.57	 30.00	100.00
2548.30	 16.84	  5.00	 54.00	 34.60	 30.00	100.00
2548.40	 16.83	  5.00	 54.00	 34.62	 30.00	100.00
2548.50	 16.82	  5.00	 54.00	 34.63	 30.00	100.00
2548.60	 16.82	  5.00	 54.00	 34.63	 30.00	100.00
2548.70	 16.81	  5.00	 54.00	 34.61	 30.00	100.00
2548.80	 16.81	  5.00	 54.00	 34.62	 30.00	100.00
2548.90	 16.80	  5.00	 54.00	 34.70	 30.00	100.00
